"","Income","Education"
"3746",46000,"Grad"
"3747",21946,"HS"
"3748",26372,"AD"
"3749",40884,"BD"
"3750",45791,"Grad"
"3751",26000,"HS"
"3752",32132,"AD"
"3753",48409,"BD"
"3754",33750,"Grad"
"3755",26796,"HS"
"3756",33834,"AD"
"3757",49247,"BD"
"3758",72780,"Grad"
"3759",25411,"HS"
"3760",28314,"AD"
"3761",33194,"BD"
"3762",47500,"Grad"
"3763",28553,"HS"
"3764",30703,"AD"
"3765",39500,"BD"
"3766",48571,"Grad"
"3767",28259,"HS"
"3768",23571,"AD"
"3769",41042,"BD"
"3770",41761,"Grad"
"3771",23285,"HS"
"3772",27906,"AD"
"3773",36169,"BD"
"3774",40938,"Grad"
"3775",31244,"HS"
"3776",32454,"AD"
"3777",42787,"BD"
"3778",41843,"Grad"
"3779",26161,"HS"
"3780",28329,"AD"
"3781",33523,"BD"
"3782",44653,"Grad"
"3783",27530,"HS"
"3784",25244,"AD"
"3785",38844,"BD"
"3786",43068,"Grad"
"3787",25339,"HS"
"3788",23750,"AD"
"3789",43385,"BD"
"3790",53625,"Grad"
"3791",30412,"HS"
"3792",38125,"AD"
"3793",47790,"BD"
"3794",61532,"Grad"
"3795",30182,"HS"
"3796",27314,"AD"
"3797",38816,"BD"
"3798",35521,"Grad"
"3799",26137,"HS"
"3800",27306,"AD"
"3801",38190,"BD"
"3802",43361,"Grad"
"3803",25944,"HS"
"3804",27097,"AD"
"3805",35451,"BD"
"3806",46667,"Grad"
"3807",31728,"HS"
"3808",26964,"AD"
"3809",37670,"BD"
"3810",65000,"Grad"
"3811",30195,"HS"
"3812",30432,"AD"
"3813",36360,"BD"
"3814",49667,"Grad"
"3815",23646,"HS"
"3816",26263,"AD"
"3817",37500,"BD"
"3818",53182,"Grad"
"3819",26087,"HS"
"3820",30000,"AD"
"3821",31131,"BD"
"3822",38750,"Grad"
"3823",22308,"HS"
"3824",29663,"AD"
"3825",46490,"BD"
"3826",47466,"Grad"
"3827",29840,"HS"
"3828",30963,"AD"
"3829",40587,"BD"
"3830",51935,"Grad"
"3831",21418,"HS"
"3832",26450,"AD"
"3833",32114,"BD"
"3834",40781,"Grad"
"3835",27722,"HS"
"3836",31604,"AD"
"3837",39500,"BD"
"3838",47875,"Grad"
"3839",20859,"HS"
"3840",30158,"AD"
"3841",42898,"BD"
"3842",43060,"Grad"
"3843",21645,"HS"
"3844",26723,"AD"
"3845",35331,"BD"
"3846",44028,"Grad"
"3847",30992,"HS"
"3848",31526,"AD"
"3849",42232,"BD"
"3850",59111,"Grad"
"3851",25181,"HS"
"3852",30160,"AD"
"3853",41864,"BD"
"3854",50898,"Grad"
"3855",22109,"HS"
"3856",23487,"AD"
"3857",35391,"BD"
"3858",46667,"Grad"
"3859",26593,"HS"
"3860",28314,"AD"
"3861",37236,"BD"
"3862",49042,"Grad"
"3863",24093,"HS"
"3864",28226,"AD"
"3865",38571,"BD"
"3866",40250,"Grad"
"3867",21229,"HS"
"3868",28685,"AD"
"3869",40380,"BD"
"3870",42500,"Grad"
"3871",28763,"HS"
"3872",32437,"AD"
"3873",37509,"BD"
"3874",48469,"Grad"
"3875",25955,"HS"
"3876",26650,"AD"
"3877",34922,"BD"
"3878",45000,"Grad"
"3879",24868,"HS"
"3880",26833,"AD"
"3881",33333,"BD"
"3882",44875,"Grad"
"3883",27692,"HS"
"3884",27500,"AD"
"3885",37528,"BD"
"3886",40573,"Grad"
"3887",26305,"HS"
"3888",30379,"AD"
"3889",40214,"BD"
"3890",48146,"Grad"
"3891",26692,"HS"
"3892",35439,"AD"
"3893",42841,"BD"
"3894",44836,"Grad"
"3895",27439,"HS"
"3896",32769,"AD"
"3897",44979,"BD"
"3898",58262,"Grad"
"3899",26887,"HS"
"3900",30108,"AD"
"3901",37882,"BD"
"3902",45487,"Grad"
"3903",26853,"HS"
"3904",30679,"AD"
"3905",43768,"BD"
"3906",57354,"Grad"
"3907",27120,"HS"
"3908",26484,"AD"
"3909",32321,"BD"
"3910",41500,"Grad"
"3911",20097,"HS"
"3912",26745,"AD"
"3913",33167,"BD"
"3914",48047,"Grad"
"3915",26484,"HS"
"3916",25638,"AD"
"3917",36146,"BD"
"3918",42167,"Grad"
"3919",26458,"HS"
"3920",26661,"AD"
"3921",36500,"BD"
"3922",45625,"Grad"
"3923",29038,"HS"
"3924",31444,"AD"
"3925",32750,"BD"
"3926",52083,"Grad"
"3927",25204,"HS"
"3928",37669,"AD"
"3929",53975,"BD"
"3930",45050,"Grad"
"3931",26274,"HS"
"3932",31273,"AD"
"3933",40680,"BD"
"3934",47837,"Grad"
"3935",28601,"HS"
"3936",31117,"AD"
"3937",33711,"BD"
"3938",46743,"Grad"
"3939",22586,"HS"
"3940",26875,"AD"
"3941",47600,"BD"
"3942",40750,"Grad"
"3943",29268,"HS"
"3944",32192,"AD"
"3945",37763,"BD"
"3946",45347,"Grad"
"3947",30000,"HS"
"3948",29702,"AD"
"3949",34861,"BD"
"3950",45694,"Grad"
"3951",24747,"HS"
"3952",26582,"AD"
"3953",36983,"BD"
"3954",44583,"Grad"
"3955",27188,"HS"
"3956",31902,"AD"
"3957",41944,"BD"
"3958",47188,"Grad"
"3959",25731,"HS"
"3960",23799,"AD"
"3961",32212,"BD"
"3962",40446,"Grad"
"3963",19167,"HS"
"3964",24444,"AD"
"3965",39318,"BD"
"3966",46250,"Grad"
"3967",25344,"HS"
"3968",32321,"AD"
"3969",41700,"BD"
"3970",49194,"Grad"
"3971",21154,"HS"
"3972",25774,"AD"
"3973",35507,"BD"
"3974",44583,"Grad"
"3975",26988,"HS"
"3976",27538,"AD"
"3977",40000,"BD"
"3978",42708,"Grad"
"3979",31209,"HS"
"3980",31135,"AD"
"3981",43125,"BD"
"3982",48269,"Grad"
"3983",30625,"HS"
"3984",32924,"AD"
"3985",41875,"BD"
"3986",52619,"Grad"
"3987",23302,"HS"
"3988",27738,"AD"
"3989",42344,"BD"
"3990",50920,"Grad"
"3991",22431,"HS"
"3992",29438,"AD"
"3993",41065,"BD"
"3994",42586,"Grad"
"3995",23853,"HS"
"3996",25699,"AD"
"3997",36971,"BD"
"3998",50850,"Grad"
"3999",31453,"HS"
"4000",37429,"AD"
"4001",55061,"BD"
"4002",59771,"Grad"
"4003",28440,"HS"
"4004",33895,"AD"
"4005",45142,"BD"
"4006",44883,"Grad"
"4007",22442,"HS"
"4008",26876,"AD"
"4009",51638,"BD"
"4010",53648,"Grad"
"4011",22168,"HS"
"4012",30020,"AD"
"4013",39531,"BD"
"4014",52903,"Grad"
"4015",30486,"HS"
"4016",31184,"AD"
"4017",38782,"BD"
"4018",55139,"Grad"
"4019",22018,"HS"
"4020",23307,"AD"
"4021",29097,"BD"
"4022",53348,"Grad"
"4023",21693,"HS"
"4024",26344,"AD"
"4025",40469,"BD"
"4026",46338,"Grad"
"4027",29591,"HS"
"4028",36892,"AD"
"4029",44122,"BD"
"4030",56531,"Grad"
"4031",28125,"HS"
"4032",27689,"AD"
"4033",39194,"BD"
"4034",52853,"Grad"
"4035",25169,"HS"
"4036",24198,"AD"
"4037",37759,"BD"
"4038",52821,"Grad"
"4039",25338,"HS"
"4040",27744,"AD"
"4041",33337,"BD"
"4042",50097,"Grad"
"4043",32179,"HS"
"4044",35252,"AD"
"4045",53263,"BD"
"4046",52661,"Grad"
"4047",26934,"HS"
"4048",26734,"AD"
"4049",39904,"BD"
"4050",61477,"Grad"
"4051",30297,"HS"
"4052",35486,"AD"
"4053",49375,"BD"
"4054",59750,"Grad"
"4055",26719,"HS"
"4056",27068,"AD"
"4057",34676,"BD"
"4058",44242,"Grad"
"4059",20479,"HS"
"4060",25971,"AD"
"4061",24567,"BD"
"4062",46964,"Grad"
"4063",25971,"HS"
"4064",29677,"AD"
"4065",37206,"BD"
"4066",48942,"Grad"
"4067",27055,"HS"
"4068",37962,"AD"
"4069",46046,"BD"
"4070",54206,"Grad"
"4071",21044,"HS"
"4072",30068,"AD"
"4073",31898,"BD"
"4074",42750,"Grad"
"4075",20818,"HS"
"4076",25453,"AD"
"4077",23125,"BD"
"4078",40573,"Grad"
"4079",26167,"HS"
"4080",26270,"AD"
"4081",37950,"BD"
"4082",42009,"Grad"
"4083",21731,"HS"
"4084",28056,"AD"
"4085",29345,"BD"
"4086",36205,"Grad"
"4087",27906,"HS"
"4088",30709,"AD"
"4089",42245,"BD"
"4090",51732,"Grad"
"4091",25981,"HS"
"4092",28426,"AD"
"4093",43583,"BD"
"4094",52778,"Grad"
"4095",20821,"HS"
"4096",21190,"AD"
"4097",15217,"BD"
"4098",31875,"Grad"
"4099",24126,"HS"
"4100",29767,"AD"
"4101",41436,"BD"
"4102",49141,"Grad"
"4103",25831,"HS"
"4104",30908,"AD"
"4105",44733,"BD"
"4106",57205,"Grad"
"4107",23642,"HS"
"4108",31022,"AD"
"4109",31681,"BD"
"4110",51648,"Grad"
"4111",25440,"HS"
"4112",25379,"AD"
"4113",37083,"BD"
"4114",51493,"Grad"
"4115",25888,"HS"
"4116",31576,"AD"
"4117",45720,"BD"
"4118",46183,"Grad"
"4119",26948,"HS"
"4120",28906,"AD"
"4121",32222,"BD"
"4122",37452,"Grad"
"4123",28466,"HS"
"4124",32679,"AD"
"4125",43125,"BD"
"4126",16912,"Grad"
"4127",25564,"HS"
"4128",31486,"AD"
"4129",37000,"BD"
"4130",53385,"Grad"
"4131",27331,"HS"
"4132",31929,"AD"
"4133",42512,"BD"
"4134",52644,"Grad"
"4135",23605,"HS"
"4136",29318,"AD"
"4137",44611,"BD"
"4138",52132,"Grad"
"4139",23832,"HS"
"4140",28696,"AD"
"4141",34803,"BD"
"4142",47469,"Grad"
"4143",21418,"HS"
"4144",25902,"AD"
"4145",40000,"BD"
"4146",51786,"Grad"
"4147",26097,"HS"
"4148",30605,"AD"
"4149",44288,"BD"
"4150",47973,"Grad"
"4151",26536,"HS"
"4152",33750,"AD"
"4153",52463,"BD"
"4154",45156,"Grad"
"4155",25100,"HS"
"4156",33581,"AD"
"4157",46409,"BD"
"4158",60162,"Grad"
"4159",23853,"HS"
"4160",30609,"AD"
"4161",36250,"BD"
"4162",55125,"Grad"
"4163",24250,"HS"
"4164",29060,"AD"
"4165",36486,"BD"
"4166",59917,"Grad"
"4167",22082,"HS"
"4168",26622,"AD"
"4169",34732,"BD"
"4170",47500,"Grad"
"4171",27314,"HS"
"4172",31739,"AD"
"4173",41802,"BD"
"4174",50990,"Grad"
"4175",26557,"HS"
"4176",38125,"AD"
"4177",33561,"BD"
"4178",55750,"Grad"
"4179",30216,"HS"
"4180",21710,"AD"
"4181",35556,"BD"
"4182",51076,"Grad"
"4183",26778,"HS"
"4184",28319,"AD"
"4185",38449,"BD"
"4186",46572,"Grad"
"4187",22198,"HS"
"4188",30625,"AD"
"4189",36667,"BD"
"4190",50559,"Grad"
"4191",25731,"HS"
"4192",31716,"AD"
"4193",44616,"BD"
"4194",58274,"Grad"
"4195",26205,"HS"
"4196",30883,"AD"
"4197",44187,"BD"
"4198",53305,"Grad"
"4199",24343,"HS"
"4200",31601,"AD"
"4201",53611,"BD"
"4202",56883,"Grad"
"4203",30135,"HS"
"4204",34827,"AD"
"4205",46061,"BD"
"4206",57467,"Grad"
"4207",27518,"HS"
"4208",31550,"AD"
"4209",40481,"BD"
"4210",40921,"Grad"
"4211",21031,"HS"
"4212",24579,"AD"
"4213",38930,"BD"
"4214",59375,"Grad"
"4215",24391,"HS"
"4216",31053,"AD"
"4217",30000,"BD"
"4218",50815,"Grad"
"4219",25139,"HS"
"4220",30133,"AD"
"4221",40854,"BD"
"4222",54184,"Grad"
"4223",28076,"HS"
"4224",23839,"AD"
"4225",28618,"BD"
"4226",53347,"Grad"
"4227",22949,"HS"
"4228",22083,"AD"
"4229",41944,"BD"
"4230",54514,"Grad"
"4231",37056,"HS"
"4232",24665,"AD"
"4233",34875,"BD"
"4234",56063,"Grad"
"4235",26803,"HS"
"4236",28427,"AD"
"4237",36909,"BD"
"4238",60085,"Grad"
"4239",21908,"HS"
"4240",22885,"AD"
"4241",31754,"BD"
"4242",53620,"Grad"
"4243",25951,"HS"
"4244",25109,"AD"
"4245",36889,"BD"
"4246",49940,"Grad"
"4247",23388,"HS"
"4248",35500,"AD"
"4249",21827,"BD"
"4250",48542,"Grad"
"4251",25048,"HS"
"4252",30309,"AD"
"4253",38409,"BD"
"4254",49861,"Grad"
"4255",21341,"HS"
"4256",27250,"AD"
"4257",31161,"BD"
"4258",46979,"Grad"
"4259",24972,"HS"
"4260",28443,"AD"
"4261",46047,"BD"
"4262",58811,"Grad"
"4263",17441,"HS"
"4264",21556,"AD"
"4265",28864,"BD"
"4266",40938,"Grad"
"4267",29452,"HS"
"4268",30257,"AD"
"4269",32069,"BD"
"4270",46105,"Grad"
"4271",25678,"HS"
"4272",30363,"AD"
"4273",41473,"BD"
"4274",53819,"Grad"
"4275",21087,"HS"
"4276",24289,"AD"
"4277",48793,"BD"
"4278",44526,"Grad"
"4279",26031,"HS"
"4280",30303,"AD"
"4281",30865,"BD"
"4282",49390,"Grad"
"4283",27725,"HS"
"4284",28985,"AD"
"4285",41079,"BD"
"4286",51118,"Grad"
"4287",28598,"HS"
"4288",19960,"AD"
"4289",41750,"BD"
"4290",58200,"Grad"
"4291",22018,"HS"
"4292",27946,"AD"
"4293",46467,"BD"
"4294",51100,"Grad"
"4295",24869,"HS"
"4296",31460,"AD"
"4297",49107,"BD"
"4298",61086,"Grad"
"4299",26108,"HS"
"4300",27396,"AD"
"4301",35455,"BD"
"4302",42500,"Grad"
"4303",25947,"HS"
"4304",31008,"AD"
"4305",45225,"BD"
"4306",53206,"Grad"
"4307",26490,"HS"
"4308",24425,"AD"
"4309",31866,"BD"
"4310",47159,"Grad"
"4311",22424,"HS"
"4312",22901,"AD"
"4313",30673,"BD"
"4314",41050,"Grad"
"4315",25532,"HS"
"4316",33851,"AD"
"4317",37830,"BD"
"4318",60617,"Grad"
"4319",20270,"HS"
"4320",26476,"AD"
"4321",33917,"BD"
"4322",43393,"Grad"
"4323",25679,"HS"
"4324",30172,"AD"
"4325",37880,"BD"
"4326",53297,"Grad"
"4327",28806,"HS"
"4328",31525,"AD"
"4329",43759,"BD"
"4330",51103,"Grad"
"4331",26383,"HS"
"4332",30714,"AD"
"4333",34920,"BD"
"4334",44150,"Grad"
"4335",23555,"HS"
"4336",26192,"AD"
"4337",45755,"BD"
"4338",46794,"Grad"
"4339",28257,"HS"
"4340",36698,"AD"
"4341",62039,"BD"
"4342",66568,"Grad"
"4343",27828,"HS"
"4344",35215,"AD"
"4345",32538,"BD"
"4346",63792,"Grad"
"4347",21425,"HS"
"4348",21607,"AD"
"4349",36507,"BD"
"4350",52614,"Grad"
"4351",33072,"HS"
"4352",29947,"AD"
"4353",44044,"BD"
"4354",49063,"Grad"
"4355",25378,"HS"
"4356",28104,"AD"
"4357",43212,"BD"
"4358",54701,"Grad"
"4359",26184,"HS"
"4360",28342,"AD"
"4361",38090,"BD"
"4362",52909,"Grad"
"4363",25107,"HS"
"4364",18147,"AD"
"4365",41154,"BD"
"4366",40912,"Grad"
"4367",23838,"HS"
"4368",25805,"AD"
"4369",42027,"BD"
"4370",54120,"Grad"
"4371",33007,"HS"
"4372",18576,"AD"
"4373",38000,"BD"
"4374",76750,"Grad"
"4375",21973,"HS"
"4376",26719,"AD"
"4377",39417,"BD"
"4378",56087,"Grad"
"4379",21693,"HS"
"4380",27625,"AD"
"4381",36554,"BD"
"4382",49326,"Grad"
"4383",23388,"HS"
"4384",26434,"AD"
"4385",35703,"BD"
"4386",51917,"Grad"
"4387",30586,"HS"
"4388",40621,"AD"
"4389",54535,"BD"
"4390",55145,"Grad"
"4391",27334,"HS"
"4392",34546,"AD"
"4393",51146,"BD"
"4394",57677,"Grad"
"4395",25093,"HS"
"4396",31358,"AD"
"4397",36377,"BD"
"4398",47452,"Grad"
"4399",32799,"HS"
"4400",37235,"AD"
"4401",61563,"BD"
"4402",55800,"Grad"
"4403",23347,"HS"
"4404",27637,"AD"
"4405",38472,"BD"
"4406",44532,"Grad"
"4407",30217,"HS"
"4408",24006,"AD"
"4409",37150,"BD"
"4410",31944,"Grad"
"4411",24529,"HS"
"4412",32725,"AD"
"4413",35089,"BD"
"4414",53467,"Grad"
"4415",29932,"HS"
"4416",37547,"AD"
"4417",44574,"BD"
"4418",54183,"Grad"
"4419",28365,"HS"
"4420",27500,"AD"
"4421",41076,"BD"
"4422",50735,"Grad"
"4423",24577,"HS"
"4424",30653,"AD"
"4425",36793,"BD"
"4426",52885,"Grad"
"4427",26472,"HS"
"4428",30809,"AD"
"4429",40063,"BD"
"4430",47188,"Grad"
"4431",22788,"HS"
"4432",24175,"AD"
"4433",43000,"BD"
"4434",49732,"Grad"
"4435",30113,"HS"
"4436",34524,"AD"
"4437",24792,"BD"
"4438",48194,"Grad"
"4439",21322,"HS"
"4440",24178,"AD"
"4441",38605,"BD"
"4442",46500,"Grad"
"4443",22351,"HS"
"4444",32769,"AD"
"4445",38333,"BD"
"4446",48636,"Grad"
"4447",28910,"HS"
"4448",35226,"AD"
"4449",43542,"BD"
"4450",52737,"Grad"
"4451",27188,"HS"
"4452",28371,"AD"
"4453",41498,"BD"
"4454",55000,"Grad"
"4455",28063,"HS"
"4456",28219,"AD"
"4457",42935,"BD"
"4458",51789,"Grad"
"4459",36719,"HS"
"4460",42161,"AD"
"4461",55977,"BD"
"4462",69944,"Grad"
"4463",34612,"HS"
"4464",30297,"AD"
"4465",46447,"BD"
"4466",61618,"Grad"
"4467",24706,"HS"
"4468",29869,"AD"
"4469",38773,"BD"
"4470",48878,"Grad"
"4471",30833,"HS"
"4472",31610,"AD"
"4473",49831,"BD"
"4474",49679,"Grad"
"4475",23640,"HS"
"4476",31962,"AD"
"4477",41915,"BD"
"4478",41638,"Grad"
"4479",29573,"HS"
"4480",35064,"AD"
"4481",49704,"BD"
"4482",59500,"Grad"
"4483",25278,"HS"
"4484",29050,"AD"
"4485",45781,"BD"
"4486",60090,"Grad"
"4487",27263,"HS"
"4488",33714,"AD"
"4489",44694,"BD"
"4490",51963,"Grad"
"4491",28241,"HS"
"4492",26319,"AD"
"4493",47821,"BD"
"4494",53836,"Grad"
"4495",30613,"HS"
"4496",37475,"AD"
"4497",42050,"BD"
"4498",62969,"Grad"
"4499",22485,"HS"
"4500",26276,"AD"
"4501",38095,"BD"
"4502",40800,"Grad"
"4503",21994,"HS"
"4504",26280,"AD"
"4505",48871,"BD"
"4506",50988,"Grad"
"4507",22170,"HS"
"4508",31050,"AD"
"4509",43152,"BD"
"4510",50833,"Grad"
"4511",25912,"HS"
"4512",32007,"AD"
"4513",41901,"BD"
"4514",52764,"Grad"
"4515",26721,"HS"
"4516",31198,"AD"
"4517",48992,"BD"
"4518",56179,"Grad"
"4519",15905,"HS"
"4520",18486,"AD"
"4521",38889,"BD"
"4522",33083,"Grad"
"4523",27036,"HS"
"4524",37821,"AD"
"4525",38782,"BD"
"4526",56339,"Grad"
"4527",29603,"HS"
"4528",26066,"AD"
"4529",43080,"BD"
"4530",49964,"Grad"
"4531",23245,"HS"
"4532",27698,"AD"
"4533",42727,"BD"
"4534",38024,"Grad"
"4535",26244,"HS"
"4536",27881,"AD"
"4537",44458,"BD"
"4538",51898,"Grad"
"4539",29254,"HS"
"4540",27833,"AD"
"4541",43598,"BD"
"4542",55164,"Grad"
"4543",29134,"HS"
"4544",30517,"AD"
"4545",46439,"BD"
"4546",50822,"Grad"
"4547",25546,"HS"
"4548",30508,"AD"
"4549",46083,"BD"
"4550",53250,"Grad"
"4551",27755,"HS"
"4552",32642,"AD"
"4553",49457,"BD"
"4554",59203,"Grad"
"4555",30111,"HS"
"4556",25945,"AD"
"4557",47833,"BD"
"4558",52469,"Grad"
"4559",29724,"HS"
"4560",32197,"AD"
"4561",47982,"BD"
"4562",59245,"Grad"
"4563",32307,"HS"
"4564",34495,"AD"
"4565",47012,"BD"
"4566",51535,"Grad"
"4567",32065,"HS"
"4568",35667,"AD"
"4569",41333,"BD"
"4570",49145,"Grad"
"4571",23260,"HS"
"4572",26560,"AD"
"4573",35733,"BD"
"4574",44877,"Grad"
"4575",34923,"HS"
"4576",42021,"AD"
"4577",48415,"BD"
"4578",49955,"Grad"
"4579",21818,"HS"
"4580",26830,"AD"
"4581",40587,"BD"
"4582",22426,"Grad"
"4583",25302,"HS"
"4584",26222,"AD"
"4585",37391,"BD"
"4586",46065,"Grad"
"4587",23281,"HS"
"4588",25985,"AD"
"4589",40710,"BD"
"4590",53891,"Grad"
"4591",22043,"HS"
"4592",27801,"AD"
"4593",42566,"BD"
"4594",57737,"Grad"
"4595",25082,"HS"
"4596",29625,"AD"
"4597",43706,"BD"
"4598",53560,"Grad"
"4599",37996,"HS"
"4600",39157,"AD"
"4601",54551,"BD"
"4602",67500,"Grad"
"4603",28068,"HS"
"4604",35098,"AD"
"4605",36094,"BD"
"4606",52760,"Grad"
"4607",24401,"HS"
"4608",27435,"AD"
"4609",43611,"BD"
"4610",51662,"Grad"
"4611",28818,"HS"
"4612",26290,"AD"
"4613",54479,"BD"
"4614",62841,"Grad"
"4615",26469,"HS"
"4616",29821,"AD"
"4617",41818,"BD"
"4618",52875,"Grad"
"4619",31261,"HS"
"4620",27288,"AD"
"4621",42002,"BD"
"4622",41648,"Grad"
"4623",30397,"HS"
"4624",32115,"AD"
"4625",40218,"BD"
"4626",43355,"Grad"
"4627",32818,"HS"
"4628",41582,"AD"
"4629",51489,"BD"
"4630",61184,"Grad"
"4631",30020,"HS"
"4632",27695,"AD"
"4633",50871,"BD"
"4634",51793,"Grad"
"4635",35997,"HS"
"4636",40943,"AD"
"4637",51458,"BD"
"4638",53681,"Grad"
"4639",30139,"HS"
"4640",32994,"AD"
"4641",48785,"BD"
"4642",52765,"Grad"
"4643",27465,"HS"
"4644",31394,"AD"
"4645",43313,"BD"
"4646",60534,"Grad"
"4647",28090,"HS"
"4648",30975,"AD"
"4649",41091,"BD"
"4650",51476,"Grad"
"4651",27716,"HS"
"4652",31231,"AD"
"4653",43247,"BD"
"4654",55688,"Grad"
"4655",30559,"HS"
"4656",36085,"AD"
"4657",53455,"BD"
"4658",64697,"Grad"
"4659",29136,"HS"
"4660",31280,"AD"
"4661",44083,"BD"
"4662",47448,"Grad"
"4663",21486,"HS"
"4664",18504,"AD"
"4665",38750,"BD"
"4666",22386,"Grad"
"4667",31298,"HS"
"4668",31646,"AD"
"4669",46356,"BD"
"4670",58290,"Grad"
"4671",28101,"HS"
"4672",32253,"AD"
"4673",35069,"BD"
"4674",42946,"Grad"
"4675",31624,"HS"
"4676",31561,"AD"
"4677",46940,"BD"
"4678",56146,"Grad"
"4679",27961,"HS"
"4680",33818,"AD"
"4681",42647,"BD"
"4682",57734,"Grad"
"4683",21477,"HS"
"4684",26529,"AD"
"4685",47195,"BD"
"4686",49494,"Grad"
"4687",26478,"HS"
"4688",27034,"AD"
"4689",46389,"BD"
"4690",49696,"Grad"
"4691",27248,"HS"
"4692",35576,"AD"
"4693",47113,"BD"
"4694",61371,"Grad"
"4695",25638,"HS"
"4696",25305,"AD"
"4697",36500,"BD"
"4698",42059,"Grad"
"4699",25785,"HS"
"4700",40162,"AD"
"4701",51164,"BD"
"4702",64732,"Grad"
"4703",26250,"HS"
"4704",29071,"AD"
"4705",45670,"BD"
"4706",46509,"Grad"
"4707",27270,"HS"
"4708",31893,"AD"
"4709",41612,"BD"
"4710",55646,"Grad"
"4711",23743,"HS"
"4712",28924,"AD"
"4713",37670,"BD"
"4714",50529,"Grad"
"4715",27263,"HS"
"4716",32293,"AD"
"4717",46085,"BD"
"4718",56256,"Grad"
"4719",23561,"HS"
"4720",26984,"AD"
"4721",32905,"BD"
"4722",51704,"Grad"
"4723",25478,"HS"
"4724",27685,"AD"
"4725",36384,"BD"
"4726",42400,"Grad"
"4727",27118,"HS"
"4728",32184,"AD"
"4729",41360,"BD"
"4730",54286,"Grad"
"4731",25050,"HS"
"4732",29111,"AD"
"4733",34034,"BD"
"4734",39864,"Grad"
"4735",26454,"HS"
"4736",29564,"AD"
"4737",33842,"BD"
"4738",48333,"Grad"
"4739",25653,"HS"
"4740",28491,"AD"
"4741",36819,"BD"
"4742",44395,"Grad"
"4743",25136,"HS"
"4744",30028,"AD"
"4745",40460,"BD"
"4746",53256,"Grad"
"4747",22797,"HS"
"4748",25874,"AD"
"4749",34854,"BD"
"4750",47240,"Grad"
"4751",29618,"HS"
"4752",31467,"AD"
"4753",41403,"BD"
"4754",56048,"Grad"
"4755",25798,"HS"
"4756",28978,"AD"
"4757",37973,"BD"
"4758",52945,"Grad"
"4759",25647,"HS"
"4760",27867,"AD"
"4761",32044,"BD"
"4762",45682,"Grad"
"4763",21062,"HS"
"4764",24714,"AD"
"4765",35410,"BD"
"4766",43137,"Grad"
"4767",29282,"HS"
"4768",32979,"AD"
"4769",45229,"BD"
"4770",55893,"Grad"
"4771",24254,"HS"
"4772",30593,"AD"
"4773",44407,"BD"
"4774",58636,"Grad"
"4775",37355,"HS"
"4776",48548,"AD"
"4777",62839,"BD"
"4778",88934,"Grad"
"4779",35027,"HS"
"4780",41353,"AD"
"4781",53881,"BD"
"4782",72406,"Grad"
"4783",42557,"HS"
"4784",51012,"AD"
"4785",67554,"BD"
"4786",91551,"Grad"
"4787",31868,"HS"
"4788",40098,"AD"
"4789",50461,"BD"
"4790",63447,"Grad"
"4791",36863,"HS"
"4792",47467,"AD"
"4793",64296,"BD"
"4794",75830,"Grad"
"4795",33971,"HS"
"4796",45122,"AD"
"4797",55503,"BD"
"4798",67820,"Grad"
"4799",42058,"HS"
"4800",54809,"AD"
"4801",73625,"BD"
"4802",85708,"Grad"
"4803",28976,"HS"
"4804",30913,"AD"
"4805",46736,"BD"
"4806",59988,"Grad"
"4807",35583,"HS"
"4808",45497,"AD"
"4809",62770,"BD"
"4810",80586,"Grad"
"4811",25547,"HS"
"4812",26170,"AD"
"4813",40211,"BD"
"4814",54424,"Grad"
"4815",35550,"HS"
"4816",44339,"AD"
"4817",63410,"BD"
"4818",76315,"Grad"
"4819",36682,"HS"
"4820",47335,"AD"
"4821",69228,"BD"
"4822",94428,"Grad"
"4823",28135,"HS"
"4824",34466,"AD"
"4825",44830,"BD"
"4826",64167,"Grad"
"4827",30082,"HS"
"4828",40681,"AD"
"4829",61310,"BD"
"4830",92615,"Grad"
"4831",36654,"HS"
"4832",45730,"AD"
"4833",60182,"BD"
"4834",76359,"Grad"
"4835",37289,"HS"
"4836",43718,"AD"
"4837",58787,"BD"
"4838",75124,"Grad"
"4839",40855,"HS"
"4840",50324,"AD"
"4841",71420,"BD"
"4842",91964,"Grad"
"4843",26388,"HS"
"4844",32018,"AD"
"4845",39423,"BD"
"4846",47639,"Grad"
"4847",27378,"HS"
"4848",35000,"AD"
"4849",46533,"BD"
"4850",62785,"Grad"
"4851",31292,"HS"
"4852",37904,"AD"
"4853",52741,"BD"
"4854",64448,"Grad"
"4855",27507,"HS"
"4856",34763,"AD"
"4857",43292,"BD"
"4858",59914,"Grad"
"4859",28567,"HS"
"4860",31008,"AD"
"4861",44647,"BD"
"4862",66103,"Grad"
"4863",27934,"HS"
"4864",33722,"AD"
"4865",48255,"BD"
"4866",59638,"Grad"
"4867",30383,"HS"
"4868",35881,"AD"
"4869",47518,"BD"
"4870",59545,"Grad"
"4871",26980,"HS"
"4872",31990,"AD"
"4873",42548,"BD"
"4874",54140,"Grad"
"4875",31978,"HS"
"4876",37021,"AD"
"4877",53754,"BD"
"4878",68458,"Grad"
"4879",32031,"HS"
"4880",37923,"AD"
"4881",43978,"BD"
"4882",56075,"Grad"
"4883",32449,"HS"
"4884",39541,"AD"
"4885",56861,"BD"
"4886",72169,"Grad"
"4887",30678,"HS"
